country,ccode,year,cyear,numbil,numbil0,numbilall,netw,netw0,netwall,gdpcurdol,gdpbill,pop,lnpop,gdppc,lngdp,lngdppc,d7netwall,d7numbilall,lowinc08,midinc08,totppb9008,privprocbarb,fullprivproc,wtoyear,gattwto,gattwto08,mcapbdol,mcapbdol08,lnmcap08,topintaxnew,topint08,rintr,noyrs,roflaw,nrrents
"Congo, Dem. Rep.",490,2009,4902009,,0,793,,0,2414.7,18262773821,18.262774,60486276,17.917927,301.93253,23.62813,5.7102036,899.19995,321,1,0,0,,0,1997,1993,15,,0,0,53.599998,53.599998,27.14415,2,-1.5599999,33.760845
"Congo, Dem. Rep.",490,2010,4902010,,0,1011,,0,3567.8,20523285374,20.523285,62191161,17.945723,330.00327,23.744825,5.7991028,2164.5,535,1,0,0,,0,1997,1993,15,,0,0,53.599998,53.599998,27.14415,2,-1.5599999,35.690613
"Congo, Dem. Rep.",490,2011,4902011,,0,1210,,0,4496.2998,23849009738,23.84901,63931512,17.973324,373.03998,23.895008,5.9216857,2579.0996,623,1,0,0,,0,1997,1993,15,,0,0,53.599998,53.599998,27.14415,2,-1.5599999,39.045399
"Congo, Dem. Rep.",490,2012,4902012,,0,1226,,0,4574.5,27463220380,27.463221,65705093,18.000687,417.97705,24.036114,6.0354266,2338.3,535,1,0,0,,0,1997,1993,15,,0,0,53.599998,53.599998,27.14415,2,-1.5599999,38.229473
"Congo, Dem. Rep.",490,2013,4902013,,0,1427,,0,5433.0103,30014905126,30.014906,67513677,18.027842,444.5752,24.12496,6.0971193,2787.5103,634,1,0,0,,0,1997,1993,15,,0,0,53.599998,53.599998,27.14415,2,-1.5599999,40.046967
"Congo, Dem. Rep.",490,2014,4902014,,0,1646,,0,6450.4897,32962261156,32.962261,,,488.23087,24.21863,6.1907883,2998.4897,700,1,0,0,,0,1997,1993,15,,0,0,53.599998,53.599998,27.14415,2,-1.5599999,
Uganda,500,1990,5001990,,,,,,,,,,,,,,,,,,,,,,,0,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,1991,5001991,,,,,,,,,,,,,,,,,,,,,,,0,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,1996,5001996,,0,423,,0,1049.5,6044585327,6.0445852,21407693,16.879261,282.35574,22.522429,5.643168,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,1997,5001997,,0,224,,0,1009.99,6269333313,6.2693334,22084527,16.910387,283.879,22.558935,5.6485481,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,1998,5001998,,0,222,,0,1071.353,6584815847,6.584816,22780451,16.941414,289.05554,22.608032,5.6666188,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,1999,5001999,,0,298,,0,1270.9,5998563258,5.9985633,23507800,16.972843,255.17331,22.514786,5.5419431,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,2000,5002000,,0,322,,0,1386.1,6193246837,6.1932468,24275641,17.004984,255.12187,22.546726,5.5417414,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,2001,5002001,,0,538,,0,1728.6,5840503869,5.8405037,25088033,17.037901,232.80038,22.488083,5.4501815,,,1,0,.23307,,.23307,1995,1994,14,.035141937,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,2002,5002002,,0,472,,0,1515.5,6178563591,6.1785636,25943441,17.07143,238.15514,22.544352,5.4729223,,,1,0,.23307,,.23307,1995,1994,14,.048999999,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,2003,5002003,,0,476,,0,1403.3,6336696289,6.3366961,26838428,17.105345,236.10535,22.569624,5.4642782,353.80005,53,1,0,.23307,,.23307,1995,1994,14,.046999998,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,2004,5002004,,0,587,,0,1917.2001,7940362799,7.9403629,27766986,17.139359,285.96417,22.795225,5.6558666,907.21008,363,1,0,.23307,,.23307,1995,1994,14,.096000001,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,2005,5002005,,0,691,,0,2236.2,9013834373,9.013834,28724869,17.173273,313.79898,22.922026,5.7487526,1164.8469,469,1,0,.23307,,.23307,1995,1994,14,.103,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,14.145118
Uganda,500,2006,5002006,,0,793,,0,2645.5,9942597780,9.9425974,29711397,17.207041,334.63919,23.020094,5.8130531,1374.6,495,1,0,.23307,,.23307,1995,1994,14,.116,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,13.370542
Uganda,500,2007,5002007,,0,946,,0,3452,12292813603,12.292813,30728747,17.240709,400.04279,23.232281,5.9915714,2065.8999,624,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,15.700514
Uganda,500,2008,5002008,,0,1125,,0,4381,14239026630,14.239027,31778799,17.274309,448.06686,23.379251,6.1049423,2652.3999,587,1,0,.23307,,.23307,1995,1994,14,3.0786719,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,16.872677
Uganda,500,2009,5002009,,0,793,,0,2414.7,16992871612,16.992872,32864328,17.307898,517.06128,23.556059,6.2481613,899.19995,321,1,0,.23307,,.23307,1995,1994,14,3.7449169,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,14.229509
Uganda,500,2010,5002010,,0,1011,,0,3567.8,18803852466,18.803852,33987213,17.341496,553.26257,23.657328,6.3158326,2164.5,535,1,0,.23307,,.23307,1995,1994,14,1.7878634,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,11.893742
Uganda,500,2011,5002011,,0,1210,,0,4496.2998,18661302215,18.661303,35148064,17.37508,530.93402,23.649717,6.2746377,2579.0996,623,1,0,.23307,,.23307,1995,1994,14,7.7272701,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,13.944084
Uganda,500,2012,5002012,,0,1226,,0,4574.5,23724745221,23.724745,36345860,17.40859,652.74957,23.889784,6.4811935,2338.3,535,1,0,.23307,,.23307,1995,1994,14,7.2941337,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,13.566193
Uganda,500,2013,5002013,,0,1427,,0,5433.0103,24703249696,24.703249,37578876,17.441952,657.37067,23.930201,6.4882479,2787.5103,634,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,13.027802
Uganda,500,2014,5002014,1,1,1646,1.1,1.1,6450.4897,26312399301,26.312399,,,700.19122,23.993305,6.5513535,2998.4897,700,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,2015,5002015,1,1,1826,1.1,1.1,7052.8799,,,,,,,,2671.8799,701,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,,5001994,,,,,,,,,,,,,,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,,5001995,,,,,,,,,,,,,,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,,5001992,,,,,,,,,,,,,,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Uganda,500,,5001993,,,,,,,,,,,,,,,,1,0,.23307,,.23307,1995,1994,14,,3.07867,1.405771,31.799999,31.799999,6.1134391,17,-.38,
Kenya,501,1996,5011996,,0,423,,0,1049.5,12045858436,12.045858,28186224,17.154345,427.36688,23.211987,6.0576429,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.846,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,1997,5011997,,0,224,,0,1009.99,13115773738,13.115774,28943647,17.180861,453.14862,23.297081,6.11622,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.824,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,1998,5011998,,0,222,,0,1071.353,14093998844,14.093999,29702246,17.206734,474.50952,23.369015,6.1622815,,,1,0,1.5109099,,1.5109099,1995,1964,44,2.0239999,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,1999,5011999,,0,298,,0,1270.9,12896013577,12.896013,30478597,17.232534,423.11703,23.280184,6.0476489,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.409381,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,2000,5012000,,0,322,,0,1386.1,12705357103,12.705358,31285050,17.258652,406.11594,23.265289,6.0066385,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.28309,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,2001,5012001,,0,538,,0,1728.6,12986007426,12.986008,32126351,17.285187,404.21671,23.287138,6.0019512,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.0498,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,2002,5012002,,0,472,,0,1515.5,13147743911,13.147744,33000524,17.312035,398.41016,23.299517,5.9874821,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.42307,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,2003,5012003,,0,476,,0,1403.3,14904517650,14.904517,33905011,17.339073,439.59631,23.424931,6.0858569,353.80005,53,1,0,1.5109099,,1.5109099,1995,1964,44,4.1782098,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,2004,5012004,,0,587,,0,1917.2001,16095337094,16.095337,34834606,17.366121,462.0502,23.501795,6.1356735,907.21008,363,1,0,1.5109099,,1.5109099,1995,1964,44,3.89097,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,2005,5012005,,0,691,,0,2236.2,18737895401,18.737896,35785718,17.393059,523.61377,23.653814,6.2607541,1164.8469,469,1,0,1.5109099,,1.5109099,1995,1964,44,6.3839898,10.9166,2.4779325,34,34,9.2396002,20,-1.02,4.0461965
Kenya,501,2006,5012006,,0,793,,0,2645.5,25825524821,25.825525,36757498,17.419853,702.59204,23.974628,6.5547762,1374.6,495,1,0,1.5109099,,1.5109099,1995,1964,44,11.37804,10.9166,2.4779325,34,34,9.2396002,20,-1.02,2.9588368
Kenya,501,2007,5012007,,0,946,,0,3452,31958195182,31.958195,37752304,17.446558,846.52307,24.187695,6.7411375,2065.8999,624,1,0,1.5109099,,1.5109099,1995,1964,44,13.38659,10.9166,2.4779325,34,34,9.2396002,20,-1.02,3.6788213
Kenya,501,2008,5012008,,0,1125,,0,4381,35895153328,35.895153,38773277,17.473242,925.77045,24.303867,6.8306265,2652.3999,587,1,0,1.5109099,,1.5109099,1995,1964,44,10.916561,10.9166,2.4779325,34,34,9.2396002,20,-1.02,3.6532981
Kenya,501,2009,5012009,,0,793,,0,2414.7,37021512049,37.021511,39824734,17.499998,929.61102,24.334764,6.8347664,899.19995,321,1,0,1.5109099,,1.5109099,1995,1964,44,10.755988,10.9166,2.4779325,34,34,9.2396002,20,-1.02,3.7471085
Kenya,501,2010,5012010,,0,1011,,0,3567.8,39999659234,39.99966,40909194,17.526865,977.76697,24.412136,6.8852715,2164.5,535,1,0,1.5109099,,1.5109099,1995,1964,44,14.460868,10.9166,2.4779325,34,34,9.2396002,20,-1.02,3.1737068
Kenya,501,2011,5012011,,0,1210,,0,4496.2998,41953433591,41.953434,42027891,17.553844,998.22839,24.459826,6.905982,2579.0996,623,1,0,1.5109099,,1.5109099,1995,1964,44,10.202604,10.9166,2.4779325,34,34,9.2396002,20,-1.02,3.4401867
Kenya,501,2012,5012012,,0,1226,,0,4574.5,50410164014,50.410164,43178141,17.580845,1167.4927,24.643459,7.0626135,2338.3,535,1,0,1.5109099,,1.5109099,1995,1964,44,14.790721,10.9166,2.4779325,34,34,9.2396002,20,-1.02,3.6128805
Kenya,501,2013,5012013,,0,1427,,0,5433.0103,54930813988,54.930813,44353691,17.607706,1238.4722,24.72934,7.121634,2787.5103,634,1,0,1.5109099,,1.5109099,1995,1964,44,,10.9166,2.4779325,34,34,9.2396002,20,-1.02,3.3541479
Kenya,501,2014,5012014,,0,1646,,0,6450.4897,60936509778,60.936508,,,1373.8768,24.833097,7.2253919,2998.4897,700,1,0,1.5109099,,1.5109099,1995,1964,44,,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,,5011990,,,,,,,,,,,,,,,,1,0,1.5109099,,1.5109099,1995,1964,44,.45300001,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,,5011995,,,,,,,,,,,,,,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.886,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,,5011993,,,,,,,,,,,,,,,,1,0,1.5109099,,1.5109099,1995,1964,44,1.0599999,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,,5011991,,,,,,,,,,,,,,,,1,0,1.5109099,,1.5109099,1995,1964,44,.45300001,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,,5011994,,,,,,,,,,,,,,,,1,0,1.5109099,,1.5109099,1995,1964,44,3.0799999,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,,5011992,,,,,,,,,,,,,,,,1,0,1.5109099,,1.5109099,1995,1964,44,.63700002,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Kenya,501,,5011988,,,,,,,,,,,,,,,,1,0,1.5109099,,1.5109099,1995,1964,44,,10.9166,2.4779325,34,34,9.2396002,20,-1.02,
Tanzania,510,1990,5101990,,,,,,,,,,,,,,,,,,,,,,,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,1991,5101991,,,,,,,,,,,,,,,,,,,,,,,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,1996,5101996,,0,423,,0,1049.5,6496195824,6.4961958,30780453,17.24239,211.04939,22.594482,5.3520923,,,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,1997,5101997,,0,224,,0,1009.99,7683852497,7.6838527,31586039,17.268227,243.26736,22.762386,5.4941611,,,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,1998,5101998,,0,222,,0,1071.353,9345174102,9.3451738,32378333,17.292999,288.6243,22.958126,5.6651258,,,1,0,.34009999,,.34009999,1995,2013,0,.23639999,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,1999,5101999,,0,298,,0,1270.9,9697847589,9.6978474,33183093,17.317551,292.25269,22.995171,5.677619,,,1,0,.34009999,,.34009999,1995,2013,0,.1806,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,2000,5102000,,0,322,,0,1386.1,10185786171,10.185786,34020512,17.342474,299.40131,23.04426,5.7017846,,,1,0,.34009999,,.34009999,1995,2013,0,.232925,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,2001,5102001,,0,538,,0,1728.6,10383560998,10.383561,34895398,17.367865,297.56247,23.06349,5.6956244,,,1,0,.34009999,,.34009999,1995,2013,0,.3980698,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,2002,5102002,,0,472,,0,1515.5,10805600069,10.8056,35806497,17.393641,301.77765,23.103331,5.7096906,,,1,0,.34009999,,.34009999,1995,2013,0,.70736408,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,2003,5102003,,0,476,,0,1403.3,11659129815,11.65913,36760831,17.419943,317.16177,23.179356,5.7594118,353.80005,53,1,0,.34009999,,.34009999,1995,2013,0,.65877414,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,2004,5102004,,0,587,,0,1917.2001,12825801917,12.825802,37765139,17.446898,339.62015,23.274725,5.8278279,907.21008,363,1,0,.34009999,,.34009999,1995,2013,0,.66959614,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,2005,5102005,,0,691,,0,2236.2,16929976913,16.929977,38824384,17.47456,436.06555,23.552351,6.0777926,1164.8469,469,1,0,.34009999,,.34009999,1995,2013,0,.58786082,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,6.1893916
Tanzania,510,2006,5102006,,0,793,,0,2645.5,18610460327,18.61046,39942347,17.502947,465.93307,23.64699,6.144042,1374.6,495,1,0,.34009999,,.34009999,1995,2013,0,.54113877,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,7.0204849
Tanzania,510,2007,5102007,,0,946,,0,3452,21501741757,21.501741,41119693,17.531998,522.90619,23.791399,6.2594023,2065.8999,624,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,7.8163581
Tanzania,510,2008,5102008,,0,1125,,0,4381,27388319370,27.388319,42353790,17.561569,646.6557,24.033382,6.4718142,2652.3999,587,1,0,.34009999,,.34009999,1995,2013,0,1.2933184,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,7.778882
Tanzania,510,2009,5102009,,0,793,,0,2414.7,28574170931,28.574171,43639752,17.591478,654.77393,24.075769,6.4842901,899.19995,321,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,7.8112879
Tanzania,510,2010,5102010,,0,1011,,0,3567.8,31105430200,31.105431,44973330,17.62158,691.64172,24.160648,6.5390682,2164.5,535,1,0,.34009999,,.34009999,1995,2013,0,1.2640001,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,7.8871837
Tanzania,510,2011,5102011,,0,1210,,0,4496.2998,33561501962,33.561501,46354607,17.651831,724.01654,24.236645,6.5848141,2579.0996,623,1,0,.34009999,,.34009999,1995,2013,0,1.538748,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,9.5464087
Tanzania,510,2012,5102012,,0,1226,,0,4574.5,38808657767,38.808659,47783107,17.682182,812.18365,24.381908,6.6997266,2338.3,535,1,0,.34009999,,.34009999,1995,2013,0,1.80303,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,9.7157211
Tanzania,510,2013,5102013,,0,1427,,0,5433.0103,44333456245,44.333458,49253126,17.712482,900.11456,24.515005,6.8025222,2787.5103,634,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,7.9450045
Tanzania,510,2014,5102014,1,1,1646,1,1,6450.4897,49183884817,49.183884,,,998.59418,24.618832,6.9063487,2998.4897,700,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,2015,5102015,2,2,1826,2.25,2.25,7052.8799,,,,,,,,2671.8799,701,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,,5101994,,,,,,,,,,,,,,,,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,,5101993,,,,,,,,,,,,,,,,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,,5101992,,,,,,,,,,,,,,,,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Tanzania,510,,5101995,,,,,,,,,,,,,,,,1,0,.34009999,,.34009999,1995,2013,0,,1.2933199,.83000052,32.099998,32.099998,6.4870343,16,-.34,
Burundi,516,1990,5161990,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.554081,17,-1.05,
Burundi,516,1991,5161991,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.554081,17,-1.05,
Burundi,516,1994,5161994,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.554081,17,-1.05,
Burundi,516,1995,5161995,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.554081,17,-1.05,
Burundi,516,1996,5161996,,0,423,,0,1049.5,869033856.3,.86903387,6294482,15.655184,138.06281,20.582893,4.9277086,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,1997,5161997,,0,224,,0,1009.99,972896267.9,.97289628,6369573,15.667043,152.74121,20.695787,5.0287452,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,1998,5161998,,0,222,,0,1071.353,893770806.1,.89377081,6447672,15.67923,138.61916,20.61096,4.9317303,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,1999,5161999,,0,298,,0,1270.9,808077223.4,.80807722,6545273,15.694254,123.45966,20.510168,4.8159146,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,2000,5162000,,0,322,,0,1386.1,870486065.9,.87048608,6674286,15.713773,130.42384,20.584562,4.8707895,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,2001,5162001,,0,538,,0,1728.6,876794723.1,.8767947,6839376,15.738207,128.19806,20.591784,4.8535762,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,2002,5162002,,0,472,,0,1515.5,825394484.4,.82539451,7037727,15.766796,117.2814,20.531372,4.7645764,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,2003,5162003,,0,476,,0,1403.3,784654423.6,.78465444,7264340,15.798488,108.01455,20.480755,4.6822658,353.80005,53,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,2004,5162004,,0,587,,0,1917.2001,915257323.4,.91525733,7510771,15.831849,121.85931,20.634716,4.8028669,907.21008,363,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,2005,5162005,,0,691,,0,2236.2,1117257314,1.1172574,7770392,15.865831,143.78391,20.834143,4.9683113,1164.8469,469,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,26.473505
Burundi,516,2006,5162006,,0,793,,0,2645.5,1273180655,1.2731806,8042579,15.90026,158.30502,20.964785,5.0645237,1374.6,495,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,24.144991
Burundi,516,2007,5162007,,0,946,,0,3452,1356078300,1.3560783,8328312,15.935171,162.82751,21.027863,5.0926914,2065.8999,624,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,32.574478
Burundi,516,2008,5162008,,0,1125,,0,4381,1611634286,1.6116343,8624280,15.970092,186.87175,21.200514,5.2304225,2652.3999,587,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,33.578896
Burundi,516,2009,5162009,,0,793,,0,2414.7,1739781536,1.7397815,8926687,16.004557,194.89667,21.277025,5.2724695,899.19995,321,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,31.692911
Burundi,516,2010,5162010,,0,1011,,0,3567.8,2026864414,2.0268645,9232753,16.038267,219.5298,21.429756,5.3914881,2164.5,535,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,25.157415
Burundi,516,2011,5162011,,0,1210,,0,4496.2998,2355652064,2.3556521,9540362,16.071041,246.91432,21.580084,5.5090413,2579.0996,623,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,24.62151
Burundi,516,2012,5162012,,0,1226,,0,4574.5,2472384864,2.4723849,9849569,16.102938,251.01453,21.628448,5.5255108,2338.3,535,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,29.136379
Burundi,516,2013,5162013,,0,1427,,0,5433.0103,2714505576,2.7145057,10162532,16.134218,267.10919,21.721876,5.5876575,2787.5103,634,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,27.127287
Burundi,516,2014,5162014,,0,1646,,0,6450.4897,3093647293,3.0936472,,,304.41699,21.852617,5.7183986,2998.4897,700,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,,5161992,,,,,,,,,,,,,,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Burundi,516,,5161993,,,,,,,,,,,,,,,,1,0,0,,0,1995,1965,43,,,,,,4.554081,17,-1.05,
Rwanda,517,1990,5171990,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1991,5171991,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1992,5171992,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1993,5171993,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1994,5171994,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1995,5171995,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1996,5171996,,0,423,,0,1049.5,1382334879,1.3823348,5929575,15.595463,233.12546,21.047039,5.4515767,,,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1997,5171997,,0,224,,0,1009.99,1851558199,1.8515582,6470628,15.682784,286.14813,21.339293,5.6565094,,,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1998,5171998,,0,222,,0,1071.353,1989343548,1.9893435,7169658,15.785369,277.46701,21.41107,5.6257019,,,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,1999,5171999,,0,298,,0,1270.9,1817655192,1.8176552,7853015,15.876408,231.45953,21.320812,5.4444051,,,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,2000,5172000,,0,322,,0,1386.1,1734938190,1.7349381,8395577,15.943215,206.64908,21.274237,5.3310223,,,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,2001,5172001,,0,538,,0,1728.6,1674685126,1.6746851,8760003,15.985706,191.17404,21.238892,5.2531843,,,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,2002,5172002,,0,472,,0,1515.5,1677447003,1.677447,8987523,16.011349,186.64175,21.24054,5.2291908,,,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,2003,5172003,,0,476,,0,1403.3,1845979351,1.8459793,9126167,16.026657,202.27324,21.336275,5.3096194,353.80005,53,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,2004,5172004,,0,587,,0,1917.2001,2089188921,2.0891888,9254379,16.040607,225.75139,21.460041,5.4194345,907.21008,363,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,
Rwanda,517,2005,5172005,,0,691,,0,2236.2,2581465675,2.5814657,9429457,16.059349,273.76611,21.671623,5.6122742,1164.8469,469,1,0,.1278,,.1278,1996,2012,0,,,,,,8.0243006,18,-.47999999,6.6850343
